BuildingIndex,Year,Month,Day,Hour,Quarter,P1(Humidity),P2(WindSpeed),P3(Temp),P4(CloudCover),P5(Rain),P6(SolarIrradiation),generation
1,2018,6,10,16,1,63,5.1,20.4,4,0,1.39,6.8
1,2018,6,10,16,2,63,5.1,20.4,4,0,1.39,5.6
1,2018,6,10,16,3,63,5.1,20.4,4,0,1.39,4.8
1,2018,6,10,17,0,63,5.1,20.4,4,0,1.39,4
1,2018,6,10,17,1,67,5.4,19.5,4,0,0.55,2.4
1,2018,6,10,17,2,67,5.4,19.5,4,0,0.55,1.2
1,2018,6,10,17,3,67,5.4,19.5,4,0,0.55,2.4
1,2018,6,10,18,0,67,5.4,19.5,4,0,0.55,1.6
1,2018,6,10,18,1,67,4.1,19.1,4,0,0.15,0.8
1,2018,6,10,18,2,67,4.1,19.1,4,0,0.15,0
1,2018,6,10,18,3,67,4.1,19.1,4,0,0.15,0
1,2018,6,10,19,0,67,4.1,19.1,4,0,0.15,0
1,2018,6,10,19,1,69,5.8,18.6,4,0,0,0
1,2018,6,10,19,2,69,5.8,18.6,4,0,0,0
1,2018,6,10,19,3,69,5.8,18.6,4,0,0,0
1,2018,6,10,20,0,69,5.8,18.6,4,0,0,0
1,2018,6,10,20,1,67,4.4,18.6,4,0,0,0
1,2018,6,10,20,2,67,4.4,18.6,4,0,0,0
1,2018,6,10,20,3,67,4.4,18.6,4,0,0,0
1,2018,6,10,21,0,67,4.4,18.6,4,0,0,0
1,2018,6,10,21,1,81,2.8,16.9,4,0.2,0,0
1,2018,6,10,21,2,81,2.8,16.9,4,0.2,0,0
1,2018,6,10,21,3,81,2.8,16.9,4,0.2,0,0
1,2018,6,10,22,0,81,2.8,16.9,4,0.2,0,0
1,2018,6,10,22,1,85,3.3,16.6,4,0,0,0
1,2018,6,10,22,2,85,3.3,16.6,4,0,0,0
1,2018,6,10,22,3,85,3.3,16.6,4,0,0,0
1,2018,6,10,23,0,85,3.3,16.6,4,0,0,0
1,2018,6,10,23,1,85,3.3,16.6,4,0,0,0
1,2018,6,10,23,2,85,3.3,16.6,4,0,0,0
1,2018,6,10,23,3,85,3.3,16.6,4,0,0,0
1,2018,6,11,0,0,85,3.3,16.6,4,0,0,0
1,2018,6,11,0,1,94,1.5,15.8,4,0.5,0,0
1,2018,6,11,0,2,94,1.5,15.8,4,0.5,0,0
1,2018,6,11,0,3,94,1.5,15.8,4,0.5,0,0
1,2018,6,11,1,0,94,1.5,15.8,4,0.5,0,0
1,2018,6,11,1,1,94,1.4,15.9,4,0,0,0
1,2018,6,11,1,2,94,1.4,15.9,4,0,0,0
1,2018,6,11,1,3,94,1.4,15.9,4,0,0,0
1,2018,6,11,2,0,94,1.4,15.9,4,0,0,0
1,2018,6,11,2,1,92,1.1,16,4,0,0,0
1,2018,6,11,2,2,92,1.1,16,4,0,0,0
1,2018,6,11,2,3,92,1.1,16,4,0,0,0
1,2018,6,11,3,0,92,1.1,16,4,0,0,0
1,2018,6,11,3,1,92,1.1,16,4,0,0,0
1,2018,6,11,3,2,92,1.1,16,4,0,0,0
1,2018,6,11,3,3,92,1.1,16,4,0,0,0
1,2018,6,11,4,0,92,1.1,16,4,0,0,0
1,2018,6,11,4,1,94,1.5,15.7,4,1,0,0
1,2018,6,11,4,2,94,1.5,15.7,4,1,0,0
1,2018,6,11,4,3,94,1.5,15.7,4,1,0,0
1,2018,6,11,5,0,94,1.5,15.7,4,1,0,0
1,2018,6,11,5,1,95,1.4,15.3,4,8,0,0
1,2018,6,11,5,2,95,1.4,15.3,4,8,0,0
1,2018,6,11,5,3,95,1.4,15.3,4,8,0,0
1,2018,6,11,6,0,95,1.4,15.3,4,8,0,0
1,2018,6,11,6,1,95,0.7,15.4,4,4,0,0
1,2018,6,11,6,2,95,0.7,15.4,4,4,0,0
1,2018,6,11,6,3,95,0.7,15.4,4,4,0,0
1,2018,6,11,7,0,95,0.7,15.4,4,4,0,0
1,2018,6,11,7,1,96,0.5,15.4,4,6,0.03,0.4
1,2018,6,11,7,2,96,0.5,15.4,4,6,0.03,0.4
1,2018,6,11,7,3,96,0.5,15.4,4,6,0.03,0.4
1,2018,6,11,8,0,96,0.5,15.4,4,6,0.03,1.2
1,2018,6,11,8,1,95,0.6,16.1,4,1,0.26,1.6
1,2018,6,11,8,2,95,0.6,16.1,4,1,0.26,1.2
1,2018,6,11,8,3,95,0.6,16.1,4,1,0.26,1.2
1,2018,6,11,9,0,95,0.6,16.1,4,1,0.26,1.2
1,2018,6,11,9,1,93,2,16.1,4,0,0.42,2.8
1,2018,6,11,9,2,93,2,16.1,4,0,0.42,3.6
1,2018,6,11,9,3,93,2,16.1,4,0,0.42,2.4
1,2018,6,11,10,0,93,2,16.1,4,0,0.42,3.6
1,2018,6,11,10,1,91,2.8,16.6,4,0,0.73,4.8
1,2018,6,11,10,2,91,2.8,16.6,4,0,0.73,4
1,2018,6,11,10,3,91,2.8,16.6,4,0,0.73,4.4
1,2018,6,11,11,0,91,2.8,16.6,4,0,0.73,4.8
1,2018,6,11,11,1,85,3.2,17.6,4,0,1.04,5.2
1,2018,6,11,11,2,85,3.2,17.6,4,0,1.04,5.2
1,2018,6,11,11,3,85,3.2,17.6,4,0,1.04,4.4
1,2018,6,11,12,0,85,3.2,17.6,4,0,1.04,5.6
1,2018,6,11,12,1,79,3.2,18.3,4,0,1.11,5.6
1,2018,6,11,12,2,79,3.2,18.3,4,0,1.11,5.6
1,2018,6,11,12,3,79,3.2,18.3,4,0,1.11,5.2
1,2018,6,11,13,0,79,3.2,18.3,4,0,1.11,8.4
1,2018,6,11,13,1,77,3.2,18.5,4,0,1.03,6
1,2018,6,11,13,2,77,3.2,18.5,4,0,1.03,4.8
1,2018,6,11,13,3,77,3.2,18.5,4,0,1.03,4
1,2018,6,11,14,0,77,3.2,18.5,4,0,1.03,3.2
1,2018,6,11,14,1,71,2.2,19.2,4,0,0.67,3.2
1,2018,6,11,14,2,71,2.2,19.2,4,0,0.67,4.4
1,2018,6,11,14,3,71,2.2,19.2,4,0,0.67,6.4
1,2018,6,11,15,0,71,2.2,19.2,4,0,0.67,6.4
1,2018,6,11,15,1,68,3.1,19.1,4,0,1.18,7.2
1,2018,6,11,15,2,68,3.1,19.1,4,0,1.18,6
1,2018,6,11,15,3,68,3.1,19.1,4,0,1.18,3.2
1,2018,6,11,16,0,68,3.1,19.1,4,0,1.18,3.6
1,2018,6,11,16,1,66,3.1,18.9,4,0,0.48,3.2
1,2018,6,11,16,2,66,3.1,18.9,4,0,0.48,2
1,2018,6,11,16,3,66,3.1,18.9,4,0,0.48,2
1,2018,6,11,17,0,66,3.1,18.9,4,0,0.48,1.6
1,2018,6,11,17,1,68,2.4,18.3,4,0,0.23,1.6
1,2018,6,11,17,2,68,2.4,18.3,4,0,0.23,0.8
1,2018,6,11,17,3,68,2.4,18.3,4,0,0.23,0.8
1,2018,6,11,18,0,68,2.4,18.3,4,0,0.23,0
1,2018,6,11,18,1,69,3.7,17.9,4,0,0.01,0
1,2018,6,11,18,2,69,3.7,17.9,4,0,0.01,0
1,2018,6,11,18,3,69,3.7,17.9,4,0,0.01,0
1,2018,6,11,19,0,69,3.7,17.9,4,0,0.01,0
1,2018,6,11,19,1,70,3.5,17.5,4,0,0,0
1,2018,6,11,19,2,70,3.5,17.5,4,0,0,0
1,2018,6,11,19,3,70,3.5,17.5,4,0,0,0
1,2018,6,11,20,0,70,3.5,17.5,4,0,0,0
1,2018,6,11,20,1,71,3.4,17.2,4,0,0,0
1,2018,6,11,20,2,71,3.4,17.2,4,0,0,0
1,2018,6,11,20,3,71,3.4,17.2,4,0,0,0
1,2018,6,11,21,0,71,3.4,17.2,4,0,0,0
1,2018,6,11,21,1,69,3.2,17.1,4,0,0,0
1,2018,6,11,21,2,69,3.2,17.1,4,0,0,0
1,2018,6,11,21,3,69,3.2,17.1,4,0,0,0
1,2018,6,11,22,0,69,3.2,17.1,4,0,0,0
1,2018,6,11,22,1,69,2.8,16.9,4,0,0,0
1,2018,6,11,22,2,69,2.8,16.9,4,0,0,0
1,2018,6,11,22,3,69,2.8,16.9,4,0,0,0
1,2018,6,11,23,0,69,2.8,16.9,4,0,0,0
1,2018,6,11,23,1,69,2.8,16.9,4,0,0,0
1,2018,6,11,23,2,69,2.8,16.9,4,0,0,0
1,2018,6,11,23,3,69,2.8,16.9,4,0,0,0
1,2018,6,12,0,0,69,2.8,16.9,4,0,0,0
1,2018,6,12,0,1,75,1.9,16.3,4,0,0,0
1,2018,6,12,0,2,75,1.9,16.3,4,0,0,0
1,2018,6,12,0,3,75,1.9,16.3,4,0,0,0
1,2018,6,12,1,0,75,1.9,16.3,4,0,0,0
1,2018,6,12,1,1,77,2.1,16.2,4,0,0,0
1,2018,6,12,1,2,77,2.1,16.2,4,0,0,0
1,2018,6,12,1,3,77,2.1,16.2,4,0,0,0
1,2018,6,12,2,0,77,2.1,16.2,4,0,0,0
1,2018,6,12,2,1,78,2.2,15.9,4,0,0,0
1,2018,6,12,2,2,78,2.2,15.9,4,0,0,0
1,2018,6,12,2,3,78,2.2,15.9,4,0,0,0
1,2018,6,12,3,0,78,2.2,15.9,4,0,0,0
1,2018,6,12,3,1,83,1.6,15.3,4,0,0,0
1,2018,6,12,3,2,83,1.6,15.3,4,0,0,0
1,2018,6,12,3,3,83,1.6,15.3,4,0,0,0
1,2018,6,12,4,0,83,1.6,15.3,4,0,0,0
1,2018,6,12,4,1,78,1.8,15.7,4,0,0,0
1,2018,6,12,4,2,78,1.8,15.7,4,0,0,0
1,2018,6,12,4,3,78,1.8,15.7,4,0,0,0
1,2018,6,12,5,0,78,1.8,15.7,4,0,0,0
1,2018,6,12,5,1,76,2.2,15.8,4,0,0,0
1,2018,6,12,5,2,76,2.2,15.8,4,0,0,0
1,2018,6,12,5,3,76,2.2,15.8,4,0,0,0
1,2018,6,12,6,0,76,2.2,15.8,4,0,0,0
1,2018,6,12,6,1,75,2,15.9,4,0,0.06,0
1,2018,6,12,6,2,75,2,15.9,4,0,0.06,0
1,2018,6,12,6,3,75,2,15.9,4,0,0.06,0
1,2018,6,12,7,0,75,2,15.9,4,0,0.06,1.6
1,2018,6,12,7,1,71,1.6,16.3,4,0,0.29,1.2
1,2018,6,12,7,2,71,1.6,16.3,4,0,0.29,1.2
1,2018,6,12,7,3,71,1.6,16.3,4,0,0.29,1.6
1,2018,6,12,8,0,71,1.6,16.3,4,0,0.29,3.2
1,2018,6,12,8,1,67,1.9,17.2,4,0,0.82,4.4
1,2018,6,12,8,2,67,1.9,17.2,4,0,0.82,5.2
1,2018,6,12,8,3,67,1.9,17.2,4,0,0.82,4
1,2018,6,12,9,0,67,1.9,17.2,4,0,0.82,8.8
1,2018,6,12,9,1,61,1.3,18.2,4,0,1.5,8.4
1,2018,6,12,9,2,61,1.3,18.2,4,0,1.5,5.6
1,2018,6,12,9,3,61,1.3,18.2,4,0,1.5,4.4
1,2018,6,12,10,0,61,1.3,18.2,4,0,1.5,6.4
1,2018,6,12,10,1,63,1.8,18.8,4,0,1.22,5.6
1,2018,6,12,10,2,63,1.8,18.8,4,0,1.22,5.6
1,2018,6,12,10,3,63,1.8,18.8,4,0,1.22,5.2
1,2018,6,12,11,0,63,1.8,18.8,4,0,1.22,4.4
1,2018,6,12,11,1,60,1.2,20.2,4,0,1.48,8.4
1,2018,6,12,11,2,60,1.2,20.2,4,0,1.48,9.2
1,2018,6,12,11,3,60,1.2,20.2,4,0,1.48,5.2
1,2018,6,12,12,0,60,1.2,20.2,4,0,1.48,0.4
1,2018,6,12,12,1,60,1.3,22,4,0,1.53,3.6
1,2018,6,12,12,2,60,1.3,22,4,0,1.53,6.8
1,2018,6,12,12,3,60,1.3,22,4,0,1.53,10
1,2018,6,12,13,0,60,1.3,22,4,0,1.53,13.2
1,2018,6,12,13,1,54,2,22.6,3,0,2.84,12.4
1,2018,6,12,13,2,54,2,22.6,3,0,2.84,15.2
1,2018,6,12,13,3,54,2,22.6,3,0,2.84,10
1,2018,6,12,14,0,54,2,22.6,3,0,2.84,11.2
1,2018,6,12,14,1,51,1,24.4,3,0,1.91,12.4
1,2018,6,12,14,2,51,1,24.4,3,0,1.91,14.8
1,2018,6,12,14,3,51,1,24.4,3,0,1.91,12.4
1,2018,6,12,15,0,51,1,24.4,3,0,1.91,14.8
1,2018,6,12,15,1,54,2.2,23.5,3,0,1.71,12
1,2018,6,12,15,2,54,2.2,23.5,3,0,1.71,6.8
1,2018,6,12,15,3,54,2.2,23.5,3,0,1.71,4.8
1,2018,6,12,16,0,54,2.2,23.5,3,0,1.71,6.4
1,2018,6,12,16,1,56,2.3,23.4,3,0,0.88,4.4
1,2018,6,12,16,2,56,2.3,23.4,3,0,0.88,3.2
1,2018,6,12,16,3,56,2.3,23.4,3,0,0.88,2.4
1,2018,6,12,17,0,56,2.3,23.4,3,0,0.88,2
1,2018,6,12,17,1,57,3.5,22.9,3,0,0.78,3.2
1,2018,6,12,17,2,57,3.5,22.9,3,0,0.78,4.4
1,2018,6,12,17,3,57,3.5,22.9,3,0,0.78,2
1,2018,6,12,18,0,57,3.5,22.9,3,0,0.78,0.8
1,2018,6,12,18,1,62,4.6,21.1,3,0,0.15,0.4
1,2018,6,12,18,2,62,4.6,21.1,3,0,0.15,0.4
1,2018,6,12,18,3,62,4.6,21.1,3,0,0.15,0
1,2018,6,12,19,0,62,4.6,21.1,3,0,0.15,0
1,2018,6,12,19,1,66,2.7,19.5,3,0,0,0
1,2018,6,12,19,2,66,2.7,19.5,3,0,0,0
1,2018,6,12,19,3,66,2.7,19.5,3,0,0,0
1,2018,6,12,20,0,66,2.7,19.5,3,0,0,0
1,2018,6,12,20,1,62,3.6,18.2,3,0,0,0
1,2018,6,12,20,2,62,3.6,18.2,3,0,0,0
1,2018,6,12,20,3,62,3.6,18.2,3,0,0,0
1,2018,6,12,21,0,62,3.6,18.2,3,0,0,0
1,2018,6,12,21,1,62,3.2,18.3,3,0,0,0
1,2018,6,12,21,2,62,3.2,18.3,3,0,0,0
1,2018,6,12,21,3,62,3.2,18.3,3,0,0,0
1,2018,6,12,22,0,62,3.2,18.3,3,0,0,0
1,2018,6,12,22,1,63,1.9,18.2,3,0,0,0
1,2018,6,12,22,2,63,1.9,18.2,3,0,0,0
1,2018,6,12,22,3,63,1.9,18.2,3,0,0,0
1,2018,6,12,23,0,63,1.9,18.2,3,0,0,0
1,2018,6,12,23,1,63,1.9,18.2,3,0,0,0
1,2018,6,12,23,2,63,1.9,18.2,3,0,0,0
1,2018,6,12,23,3,63,1.9,18.2,3,0,0,0
1,2018,6,13,0,0,63,1.9,18.2,3,0,0,0
1,2018,6,13,0,1,66,2,17.8,3,0,0,0
1,2018,6,13,0,2,66,2,17.8,3,0,0,0
1,2018,6,13,0,3,66,2,17.8,3,0,0,0
1,2018,6,13,1,0,66,2,17.8,3,0,0,0
1,2018,6,13,1,1,66,2.2,17.7,3,0,0,0
1,2018,6,13,1,2,66,2.2,17.7,3,0,0,0
1,2018,6,13,1,3,66,2.2,17.7,3,0,0,0
1,2018,6,13,2,0,66,2.2,17.7,3,0,0,0
1,2018,6,13,2,1,68,2.3,17.6,3,0,0,0
1,2018,6,13,2,2,68,2.3,17.6,3,0,0,0
1,2018,6,13,2,3,68,2.3,17.6,3,0,0,0
1,2018,6,13,3,0,68,2.3,17.6,3,0,0,0
1,2018,6,13,3,1,71,2.1,17.5,3,0,0,0
1,2018,6,13,3,2,71,2.1,17.5,3,0,0,0
1,2018,6,13,3,3,71,2.1,17.5,3,0,0,0
1,2018,6,13,4,0,71,2.1,17.5,3,0,0,0
1,2018,6,13,4,1,74,2.8,17.4,3,0,0,0
1,2018,6,13,4,2,74,2.8,17.4,3,0,0,0
1,2018,6,13,4,3,74,2.8,17.4,3,0,0,0
1,2018,6,13,5,0,74,2.8,17.4,3,0,0,0
1,2018,6,13,5,1,75,3.1,17.3,3,0,0,0
1,2018,6,13,5,2,75,3.1,17.3,3,0,0,0
1,2018,6,13,5,3,75,3.1,17.3,3,0,0,0
1,2018,6,13,6,0,75,3.1,17.3,3,0,0,0
1,2018,6,13,6,1,76,2.2,17.5,4,0,0.12,0
1,2018,6,13,6,2,76,2.2,17.5,4,0,0.12,0
1,2018,6,13,6,3,76,2.2,17.5,4,0,0.12,0
1,2018,6,13,7,0,76,2.2,17.5,4,0,0.12,1.2
1,2018,6,13,7,1,76,2.8,18.1,4,0,0.42,1.6
1,2018,6,13,7,2,76,2.8,18.1,4,0,0.42,2.4
1,2018,6,13,7,3,76,2.8,18.1,4,0,0.42,2.8
1,2018,6,13,8,0,76,2.8,18.1,4,0,0.42,4.8
1,2018,6,13,8,1,71,1.7,19,4,0,1.09,4.4
1,2018,6,13,8,2,71,1.7,19,4,0,1.09,5.6
1,2018,6,13,8,3,71,1.7,19,4,0,1.09,3.2
1,2018,6,13,9,0,71,1.7,19,4,0,1.09,0.4
1,2018,6,13,9,1,70,2.5,19.8,4,0,1.27,1.04
1,2018,6,13,9,2,70,2.5,19.8,4,0,1.27,1.68
1,2018,6,13,9,3,70,2.5,19.8,4,0,1.27,2.32
1,2018,6,13,10,0,70,2.5,19.8,4,0,1.27,2.96
1,2018,6,13,10,1,66,2.9,20.8,4,0,1.68,3.6
1,2018,6,13,10,2,66,2.9,20.8,4,0,1.68,4.24
1,2018,6,13,10,3,66,2.9,20.8,4,0,1.68,4.88
1,2018,6,13,11,0,66,2.9,20.8,4,0,1.68,5.52
1,2018,6,13,11,1,60,2.1,22.2,3,0,2.47,6.16
1,2018,6,13,11,2,60,2.1,22.2,3,0,2.47,6.8
1,2018,6,13,11,3,60,2.1,22.2,3,0,2.47,8.8
1,2018,6,13,12,0,60,2.1,22.2,3,0,2.47,16
1,2018,6,13,12,1,54,2.3,23.7,3,0,3.41,16
1,2018,6,13,12,2,54,2.3,23.7,3,0,3.41,12
1,2018,6,13,12,3,54,2.3,23.7,3,0,3.41,10.4
1,2018,6,13,13,0,54,2.3,23.7,3,0,3.41,13.6
1,2018,6,13,13,1,52,2.3,24.3,3,0,2.86,15.6
1,2018,6,13,13,2,52,2.3,24.3,3,0,2.86,14.4
1,2018,6,13,13,3,52,2.3,24.3,3,0,2.86,10.8
1,2018,6,13,14,0,52,2.3,24.3,3,0,2.86,12.4
1,2018,6,13,14,1,50,3.2,24.9,2,0,2.21,12.8
1,2018,6,13,14,2,50,3.2,24.9,2,0,2.21,12.8
1,2018,6,13,14,3,50,3.2,24.9,2,0,2.21,13.2
1,2018,6,13,15,0,50,3.2,24.9,2,0,2.21,10
1,2018,6,13,15,1,51,3.8,24.6,2,0,2.23,6
1,2018,6,13,15,2,51,3.8,24.6,2,0,2.23,6.8
1,2018,6,13,15,3,51,3.8,24.6,2,0,2.23,10.4
1,2018,6,13,16,0,51,3.8,24.6,2,0,2.23,9.2
1,2018,6,13,16,1,53,4.3,24.2,2,0,1.53,8
1,2018,6,13,16,2,53,4.3,24.2,2,0,1.53,6
1,2018,6,13,16,3,53,4.3,24.2,2,0,1.53,6
1,2018,6,13,17,0,53,4.3,24.2,2,0,1.53,5.6
1,2018,6,13,17,1,57,4.8,23.2,1,0,1.03,4.8
1,2018,6,13,17,2,57,4.8,23.2,1,0,1.03,3.6
1,2018,6,13,17,3,57,4.8,23.2,1,0,1.03,2.4
1,2018,6,13,18,0,57,4.8,23.2,1,0,1.03,1.6
1,2018,6,13,18,1,62,4.3,21.7,1,0,0.37,2
1,2018,6,13,18,2,62,4.3,21.7,1,0,0.37,0.8
1,2018,6,13,18,3,62,4.3,21.7,1,0,0.37,0.4
1,2018,6,13,19,0,62,4.3,21.7,1,0,0.37,0
1,2018,6,13,19,1,67,4.8,20.3,1,0,0,0
1,2018,6,13,19,2,67,4.8,20.3,1,0,0,0
1,2018,6,13,19,3,67,4.8,20.3,1,0,0,0
1,2018,6,13,20,0,67,4.8,20.3,1,0,0,0
1,2018,6,13,20,1,70,4.3,19.4,1,0,0,0
1,2018,6,13,20,2,70,4.3,19.4,1,0,0,0
1,2018,6,13,20,3,70,4.3,19.4,1,0,0,0
1,2018,6,13,21,0,70,4.3,19.4,1,0,0,0
1,2018,6,13,21,1,71,4.7,19,1,0,0,0
1,2018,6,13,21,2,71,4.7,19,1,0,0,0
1,2018,6,13,21,3,71,4.7,19,1,0,0,0
1,2018,6,13,22,0,71,4.7,19,1,0,0,0
1,2018,6,13,22,1,73,4.1,18.8,1,0,0,0
1,2018,6,13,22,2,73,4.1,18.8,1,0,0,0
1,2018,6,13,22,3,73,4.1,18.8,1,0,0,0
1,2018,6,13,23,0,73,4.1,18.8,1,0,0,0
1,2018,6,13,23,1,73,4.1,18.8,1,0,0,0
1,2018,6,13,23,2,73,4.1,18.8,1,0,0,0
1,2018,6,13,23,3,73,4.1,18.8,1,0,0,0
1,2018,6,14,0,0,73,4.1,18.8,1,0,0,0
1,2018,6,14,0,1,68,2.6,19.1,1,0,0,0
1,2018,6,14,0,2,68,2.6,19.1,1,0,0,0
1,2018,6,14,0,3,68,2.6,19.1,1,0,0,0
1,2018,6,14,1,0,68,2.6,19.1,1,0,0,0
1,2018,6,14,1,1,68,2.1,19,1,0,0,0
1,2018,6,14,1,2,68,2.1,19,1,0,0,0
1,2018,6,14,1,3,68,2.1,19,1,0,0,0
1,2018,6,14,2,0,68,2.1,19,1,0,0,0
1,2018,6,14,2,1,70,3,18.7,3,0,0,0
1,2018,6,14,2,2,70,3,18.7,3,0,0,0
1,2018,6,14,2,3,70,3,18.7,3,0,0,0
1,2018,6,14,3,0,70,3,18.7,3,0,0,0
1,2018,6,14,3,1,76,2.2,18,3,0,0,0
1,2018,6,14,3,2,76,2.2,18,3,0,0,0
1,2018,6,14,3,3,76,2.2,18,3,0,0,0
1,2018,6,14,4,0,76,2.2,18,3,0,0,0
1,2018,6,14,4,1,78,1.4,17.6,3,0,0,0
1,2018,6,14,4,2,78,1.4,17.6,3,0,0,0
1,2018,6,14,4,3,78,1.4,17.6,3,0,0,0
1,2018,6,14,5,0,78,1.4,17.6,3,0,0,0
1,2018,6,14,5,1,77,1.5,18,3,0,0,0
1,2018,6,14,5,2,77,1.5,18,3,0,0,0
1,2018,6,14,5,3,77,1.5,18,3,0,0,0
1,2018,6,14,6,0,77,1.5,18,3,0,0,0
1,2018,6,14,6,1,75,2,18.7,2,0,0.31,0
1,2018,6,14,6,2,75,2,18.7,2,0,0.31,0
1,2018,6,14,6,3,75,2,18.7,2,0,0.31,0
1,2018,6,14,7,0,75,2,18.7,2,0,0.31,3.6
1,2018,6,14,7,1,66,3.8,19.9,3,0,1.22,4.8
1,2018,6,14,7,2,66,3.8,19.9,3,0,1.22,6
1,2018,6,14,7,3,66,3.8,19.9,3,0,1.22,6
1,2018,6,14,8,0,66,3.8,19.9,3,0,1.22,6.8
1,2018,6,14,8,1,68,3.2,20.5,4,0,1.41,6
1,2018,6,14,8,2,68,3.2,20.5,4,0,1.41,7.6
1,2018,6,14,8,3,68,3.2,20.5,4,0,1.41,5.2
1,2018,6,14,9,0,68,3.2,20.5,4,0,1.41,6
1,2018,6,14,9,1,64,4.3,21.1,3,0,1.5,7.2
1,2018,6,14,9,2,64,4.3,21.1,3,0,1.5,6
1,2018,6,14,9,3,64,4.3,21.1,3,0,1.5,10
1,2018,6,14,10,0,64,4.3,21.1,3,0,1.5,12.4
1,2018,6,14,10,1,55,4.4,22.3,3,0,2.58,13.6
1,2018,6,14,10,2,55,4.4,22.3,3,0,2.58,14.4
1,2018,6,14,10,3,55,4.4,22.3,3,0,2.58,14
1,2018,6,14,11,0,55,4.4,22.3,3,0,2.58,15.6
1,2018,6,14,11,1,54,4.5,22.5,3,0,2.83,12.4
1,2018,6,14,11,2,54,4.5,22.5,3,0,2.83,9.2
1,2018,6,14,11,3,54,4.5,22.5,3,0,2.83,7.2
1,2018,6,14,12,0,54,4.5,22.5,3,0,2.83,7.6
1,2018,6,14,12,1,52,5.7,23.1,3,0,2.84,8
1,2018,6,14,12,2,52,5.7,23.1,3,0,2.84,8.4
1,2018,6,14,12,3,52,5.7,23.1,3,0,2.84,8.8
1,2018,6,14,13,0,52,5.7,23.1,3,0,2.84,9.2
1,2018,6,14,13,1,52,4.9,23.3,3,0,2.63,9.6
1,2018,6,14,13,2,52,4.9,23.3,3,0,2.63,14
1,2018,6,14,13,3,52,4.9,23.3,3,0,2.63,2.8
1,2018,6,14,14,0,52,4.9,23.3,3,0,2.63,6.8
1,2018,6,14,14,1,50,5.1,23.3,3,0,2.38,10.8
1,2018,6,14,14,2,50,5.1,23.3,3,0,2.38,0
1,2018,6,14,14,3,50,5.1,23.3,3,0,2.38,0
1,2018,6,14,15,0,50,5.1,23.3,3,0,2.38,0
1,2018,6,14,15,1,51,5.6,22.9,2,0,2.31,0
1,2018,6,14,15,2,51,5.6,22.9,2,0,2.31,0
1,2018,6,14,15,3,51,5.6,22.9,2,0,2.31,0
1,2018,6,14,16,0,51,5.6,22.9,2,0,2.31,0
1,2018,6,14,16,1,54,5,22.6,3,0,1.91,0
1,2018,6,14,16,2,54,5,22.6,3,0,1.91,0
1,2018,6,14,16,3,54,5,22.6,3,0,1.91,0
1,2018,6,14,17,0,54,5,22.6,3,0,1.91,0
1,2018,6,14,17,1,56,4.9,21.4,2,0,1.05,0
1,2018,6,14,17,2,56,4.9,21.4,2,0,1.05,0
1,2018,6,14,17,3,56,4.9,21.4,2,0,1.05,0
1,2018,6,14,18,0,56,4.9,21.4,2,0,1.05,0
1,2018,6,14,18,1,57,5.3,20.5,2,0,0.36,0
1,2018,6,14,18,2,57,5.3,20.5,2,0,0.36,0
1,2018,6,14,18,3,57,5.3,20.5,2,0,0.36,0
1,2018,6,14,19,0,57,5.3,20.5,2,0,0.36,0
1,2018,6,14,19,1,62,4.8,19.3,2,0,0.06,0
1,2018,6,14,19,2,62,4.8,19.3,2,0,0.06,0
1,2018,6,14,19,3,62,4.8,19.3,2,0,0.06,0
1,2018,6,14,20,0,62,4.8,19.3,2,0,0.06,0
1,2018,6,14,20,1,65,4.8,18.6,2,0,0.06,0
1,2018,6,14,20,2,65,4.8,18.6,2,0,0.06,0
1,2018,6,14,20,3,65,4.8,18.6,2,0,0.06,0
1,2018,6,14,21,0,65,4.8,18.6,2,0,0.06,0
1,2018,6,14,21,1,70,4.5,18.1,2,0,0.06,0
1,2018,6,14,21,2,70,4.5,18.1,2,0,0.06,0
1,2018,6,14,21,3,70,4.5,18.1,2,0,0.06,0
1,2018,6,14,22,0,70,4.5,18.1,2,0,0.06,0
1,2018,6,14,22,1,72,3.9,17.8,2,0,0.06,0
1,2018,6,14,22,2,72,3.9,17.8,2,0,0.06,0
1,2018,6,14,22,3,72,3.9,17.8,2,0,0.06,0
1,2018,6,14,23,0,72,3.9,17.8,2,0,0.06,0
1,2018,6,14,23,1,72,3.9,17.8,2,0,0.06,0
1,2018,6,14,23,2,72,3.9,17.8,2,0,0.06,0
1,2018,6,14,23,3,72,3.9,17.8,2,0,0.06,0
1,2018,6,15,0,0,72,3.9,17.8,2,0,0.06,0
1,2018,6,15,0,1,69,2.8,17.9,2,0,0.06,0
1,2018,6,15,0,2,69,2.8,17.9,2,0,0.06,0
1,2018,6,15,0,3,69,2.8,17.9,2,0,0.06,0
1,2018,6,15,1,0,69,2.8,17.9,2,0,0.06,0
1,2018,6,15,1,1,68,2.9,18,2,0,0.06,0
1,2018,6,15,1,2,68,2.9,18,2,0,0.06,0
1,2018,6,15,1,3,68,2.9,18,2,0,0.06,0
1,2018,6,15,2,0,68,2.9,18,2,0,0.06,0
1,2018,6,15,2,1,64,3.2,18,3,0,0.06,0
1,2018,6,15,2,2,64,3.2,18,3,0,0.06,0
1,2018,6,15,2,3,64,3.2,18,3,0,0.06,0
